spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_inc_2_material,layer_2_inc_2_shape,layer_2_inc_2_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
36,465.75931846007023,0.09211155378486056,0.06613211202230414,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,466.18746053451,0.09111111111111113,0.0662255225781457,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,466.6155918821946,0.09123595505617979,0.06623243344724762,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,467.0437125031241,0.09111969111969113,0.06623931524650652,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,467.47182239729835,0.0915472936030618,0.06624687590724103,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,467.8999215647174,0.09161430119176599,0.0662543583118414,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,468.32801000538126,0.09313240043057051,0.06626213228731044,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,468.75608771928995,0.09170111287758348,0.06626999348739064,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,469.1841547064435,0.0911764705882353,0.06627786152731537,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,469.6122109668418,0.0907327141382869,0.06628583166974865,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,470.040256500485,0.09051662404092072,0.06629372299943022,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,470.4682913073729,0.09101772151898735,0.06630046795389344,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,470.8963153875057,0.09072000000000001,0.06630708046548063,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,471.3243287408833,0.08941176470588236,0.06631273338157714,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,471.7523313675057,0.08965517241379312,0.0663176748745668,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,472.18032326737296,0.08873720136518772,0.06632247805810658,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,472.60830444048497,0.0876263842079923,0.06632697142177339,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,473.03627488684185,0.08699287410926368,0.06633139003358125,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,473.46423460644354,0.08706994328922497,0.06633650717188067,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,473.89218359929004,0.08607359105728925,0.0663416944900358,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,474.32012186538134,0.08639260969976906,0.06634781334495927,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,474.74804940471745,0.08508924485125859,0.0663549809410054,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,475.1759662172984,0.08578181818181818,0.06636241419605662,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,475.60387230312415,0.08495511669658887,0.0663727702134127,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,476.03176766219474,0.08355239786856128,0.06638304616476254,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,476.45965229451014,0.0834250764525994,0.06639657727551121,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,476.88752620007034,0.0833477135461605,0.06641124208146286,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,477.31538937887535,0.0826973965002134,0.066427914064469,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,477.74324183092523,0.08344449134655973,0.06644816866558081,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
36,478.17108355621986,0.08398826979472142,0.06646833605520243,0.006410035702650859,Cu,39.27907606214285,sphere,1.0,Cu,1.873118095099926,sphere,Cu2O,chain,0.24071691802237183,CuO,sphere,0.08129637036472559,0.6779867116129026,CuO,0.0,sphere,1.0
