spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_inc_1_material,layer_3_inc_1_shape,layer_3_inc_1_fraction,layer_3_matrix_fraction
26,840.887718410233,0.026679883526423396,0.02080293385204157,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,841.3063565795801,0.02622120101844377,0.02077327876989649,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,841.7249840221721,0.02626418859922665,0.02074136319130566,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,842.1436007380089,0.026378459424002,0.0207095154626531,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,842.5622067270904,0.02620067643742954,0.020675939531693784,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,842.9808019894168,0.02637604910434674,0.02064197616828257,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,843.3993865249881,0.02649145860709593,0.020607310612378353,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,843.8179603338041,0.026377191340694994,0.020571674408952943,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,844.2365234158649,0.026440466537765862,0.02053604439474771,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,844.6550757711707,0.026780021253985126,0.020499172241193936,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,845.0736173997211,0.02646357450527499,0.020462390254920085,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,845.4921483015164,0.026808510638297874,0.020425022661527265,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,845.9106684765566,0.026997245179063364,0.020387439170143462,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,846.3291779248415,0.026970626918018416,0.020349769571520102,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,846.7476766463712,0.0267383288544466,0.020311806149798613,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,847.1661646411458,0.026939287506271954,0.020273938753142245,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,847.5846419091652,0.026952434668170714,0.020236018477646136,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,848.0031084504294,0.026846178043409878,0.02019818594814322,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,848.4215642649384,0.026752379151698497,0.020160593432325482,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,848.8400093526923,0.02690913683147061,0.020123201410300186,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,849.2584437136909,0.026895247699483173,0.020086038624363207,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,849.6768673479344,0.026654898499558696,0.020049485657825203,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,850.0952802554227,0.026740484429065747,0.020013023152812056,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,850.5136824361558,0.02652113912934387,0.01997753002259876,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,850.9320738901338,0.02656140350877193,0.019942293205215556,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,851.3504546173565,0.02632688927943761,0.019907304850246898,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,851.7688246178241,0.026187554776511832,0.019872586288444676,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,852.1871838915364,0.02598860149057431,0.019837906364024428,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,852.6055324384936,0.026041614439709204,0.01980290303786305,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,853.0238702586956,0.025923974407226196,0.01976798404963562,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,853.4421973521423,0.026052219648112204,0.019732993703506813,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,853.860513718834,0.026051410658307215,0.01969803010839971,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,854.2788193587705,0.026186924089512946,0.019663158595937157,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,854.6971142719517,0.026202317569683685,0.019628385031733815,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,855.115398458378,0.025939863724448335,0.019593695484295594,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,855.5336719180488,0.025818090704084192,0.019559339931367322,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,855.9519346509645,0.0258342735364172,0.019525069553186856,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,856.370186657125,0.025602805786935558,0.01949118041729079,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,856.7884279365303,0.025411469758696337,0.01945755527597432,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,857.2066584891805,0.025623435152729097,0.01942418705174397,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,857.6248783150755,0.025747529087951963,0.019391429522615654,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,858.0430874142153,0.02556901936289819,0.019358747897334442,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,858.4612857866,0.025610182181182935,0.019326964225488748,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,858.8794734322294,0.025746724890829697,0.01929536463572664,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,859.2976503511036,0.025642437132490932,0.019264427037104973,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,859.7158165432227,0.025543491825783107,0.019234124135572767,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,860.1339720085866,0.025641664590082235,0.019204081060547513,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,860.5521167471952,0.02573067331670823,0.019175286747229854,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,860.9702507590489,0.025754346606842404,0.01914655247234603,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,861.3883740441471,0.025944330282084812,0.019119160507683124,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,861.8064866024903,0.026018161462868516,0.019092204118244284,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,862.2245884340782,0.026104057754543192,0.0190659278369391,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,862.642679538911,0.025962339195823754,0.019040636906097985,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,863.0607599169887,0.025835454827693265,0.01901543100818806,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,863.4788295683111,0.025762291524583054,0.018991437418019317,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,863.8968884928782,0.02571517219981384,0.018967486728674997,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,864.3149366906903,0.025523998511720204,0.018944139929156174,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,864.7329741617473,0.025623181227168598,0.018921120381059375,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,865.1510009060489,0.025707754093296266,0.018898285296158418,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,865.5690169235954,0.025724870338355153,0.018875839823487953,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,865.9870222143868,0.02570582428430405,0.0188534321401243,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,866.4050167784228,0.025808515874969237,0.018831196521887337,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,866.8230006157038,0.025660933660933662,0.018809009380978136,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,867.2409737262295,0.025607660201325804,0.018786748035828197,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,867.6589361100001,0.025496660334579327,0.018764433883774835,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,868.0768877670155,0.025221217306282084,0.018742057373413414,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,868.4948286972757,0.025361328125000002,0.01871927279555941,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,868.9127589007808,0.025178931914112683,0.018696527430547855,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,869.3306783775306,0.0252320107599193,0.018673099327304002,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,869.7485871275253,0.025123603735579567,0.018649547015543347,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,870.1664851507647,0.025291205769113246,0.018625492350506437,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,870.584372447249,0.025244357453055234,0.018600799380045864,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,871.0022490169781,0.025353590823113066,0.018576045704295698,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,871.420114859952,0.0252,0.018550001202189543,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,871.8379699761708,0.02522953118332013,0.018524007690631318,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,872.2558143656344,0.025473120895159334,0.018497202539049937,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,872.6736480283428,0.025371067654560913,0.018470089609104096,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,873.0914709642959,0.025318606627017844,0.018442728085062643,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,873.5092831734939,0.02534197613133822,0.018414819478751638,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,873.9270846559368,0.025351328451249776,0.01838696929820313,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,874.3448754116243,0.024916762515890794,0.018358605527675854,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,874.7626554405568,0.02489039602761294,0.018330281169425016,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,875.1804247427342,0.02475925140815214,0.01830184954700053,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,875.5981833181562,0.024664970313825276,0.018273364844090034,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,876.0159311668231,0.024607190412782958,0.018244947253509572,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,876.4336682887349,0.024815911976301314,0.018216611395230554,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,876.8513946838914,0.024807773553020704,0.018188336237731403,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,877.2691103522927,0.02507110147023379,0.018160405903371302,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,877.6868152939389,0.025168160760483727,0.01813258261886399,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,878.1045095088299,0.02532578586053234,0.018105126917317298,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,878.5221929969657,0.025382626991283443,0.018078054645240888,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,878.9398657583464,0.02532781476816028,0.018051147292792252,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,879.3575277929717,0.02512906309751434,0.018025120909496057,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,879.775179100842,0.02500477554918816,0.01799914674096313,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,880.1928196819571,0.024521418810528196,0.017974144471847423,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,880.610449536317,0.024407020872865278,0.017949502330784732,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,881.0280686639217,0.024396894078596413,0.01792545107225237,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,881.4456770647712,0.02451223123852396,0.017902342382270984,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,881.8632747388656,0.02443286762964717,0.01787928438845248,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,882.2808616862047,0.024770251065845572,0.01785748607580731,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,882.6984379067887,0.024503523003138142,0.017835725357689538,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,883.1160034006175,0.024470365326543904,0.017814568621499386,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,883.5335581676911,0.02429882199727698,0.017793769148588583,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,883.9511022080095,0.024239696826148748,0.017773152263433848,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,884.3686355215727,0.023995271867612297,0.01775297359033896,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,884.7861581083808,0.024185055907235402,0.017732827494861717,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,885.2036699684336,0.023904457845571717,0.01771291071709663,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,885.6211711017313,0.024044412945901254,0.017693048109454265,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,886.0386615082739,0.024194478780387312,0.017673158050544296,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,886.4561411880611,0.024286218665411325,0.01765324715667674,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,886.8736101410933,0.024297792390793802,0.01763329821183466,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,887.2910683673703,0.024439107257922796,0.017613011140105647,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,887.708515866892,0.024319364077386173,0.017592757217517234,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,888.1259526396586,0.024371941272430673,0.017571931676575843,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
26,888.54337868567,0.024271131073907718,0.017550979737654217,0.007162926170382544,Cu,39.43226683139801,sphere,1.0,Cu2O,0.0,sphere,Vacuum,sphere,0.0,1.0,CuO,0.0,sphere,Vacuum,sphere,0.0,1.0
