spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_inc_1_material,layer_1_inc_1_shape,layer_1_inc_1_fraction,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
29,611.1339358460496,0.08206850744852454,0.07700739044646,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,611.5584200969718,0.08139304421688454,0.07646696247121106,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,611.9828936211387,0.0809099454784734,0.07593331390340172,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,612.4073564185505,0.0807599082869309,0.07540484538062825,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,612.8318084892072,0.07950890573408363,0.07488275753072945,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,613.2562498331087,0.07920685661338894,0.07436602663862732,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,613.680680450255,0.0787387055135534,0.07385523823164752,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,614.105100340646,0.07818490168217446,0.07335052195521308,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,614.5295095042819,0.0776448,0.07285095958635032,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,614.9539079411627,0.07736187656570259,0.07235850767659148,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,615.3782956512882,0.07706119490872855,0.07187089945770421,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,615.8026726346586,0.0766291830375288,0.0713901209991496,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,616.2270388912738,0.07626410175738237,0.0709148873731192,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,616.6513944211338,0.075595115623742,0.07044546410745513,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,617.0757392242385,0.07563383421768406,0.0699827951280917,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,617.5000733005882,0.0751046527129716,0.069524695618702,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,617.9243966501826,0.07475421441529137,0.06907467045755857,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,618.3487092730219,0.07440109574515089,0.06862918110531882,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,618.773011169106,0.07436922264283828,0.06819053145180973,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,619.1973023384348,0.07339150260884816,0.06775779295573674,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,619.6215827810086,0.07368097890443402,0.06733036869098555,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,620.0458524968271,0.07328588271254531,0.06691050395913255,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,620.4701114858905,0.07349420681244012,0.0664947843427586,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,620.8943597481987,0.07287139016564045,0.06608726410271118,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,621.3185972837516,0.07279079823575198,0.06568438896126898,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,621.7428240925494,0.07174548581255374,0.06528844700514368,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,622.167040174592,0.07184234253574344,0.06489938185128562,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,622.5912455298794,0.0715169164882227,0.06451493022915225,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,623.0154401584116,0.07142563751497519,0.06413965492331762,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,623.4396240601887,0.07142430576291431,0.06376804755456443,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,623.8637972352105,0.07167390009360906,0.06340396020226254,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,624.2879596834773,0.07093175074183977,0.06304465808697292,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,624.7121114049887,0.07016548463356974,0.06269044304207388,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,625.1362523997451,0.06964915975234806,0.06234216663535651,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,625.5603826677462,0.06916691198115985,0.06199732399257918,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,625.9845022089921,0.06868079748163694,0.061658846024035555,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,626.408611023483,0.0687649302208625,0.06132364220442591,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,626.8327091112185,0.06851175807192683,0.06099303981422677,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,627.256796472199,0.06855003743448965,0.060666364506152856,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,627.6808731064242,0.06830853400754341,0.06034315930213897,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,628.1049390138942,0.06770652801848644,0.06002389010004658,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,628.528994194609,0.06736790082780776,0.05970769677048577,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,628.9530386485687,0.06738398357289528,0.05939473667099514,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,629.3770723757732,0.06693656777577447,0.059084807178535335,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,629.8010953762225,0.06648683995422594,0.058777479935463096,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,630.2251076499167,0.06631098058410834,0.05847278721091374,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,630.6491091968555,0.0658850276063657,0.05817075265467033,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,631.0731000170393,0.06520858647225598,0.057870309062737206,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,631.4970801104679,0.06483115204394894,0.0575727513160912,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,631.9210494771413,0.06478369451381617,0.057276739016868146,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,632.3450081170595,0.06483357452966715,0.05698324185154521,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,632.7689560302225,0.06468276249298148,0.05669227528720246,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,633.1928932166304,0.06467238752105221,0.056403721971417416,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,633.6168196762831,0.06421751299480208,0.0561179311297949,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,634.0407354091805,0.06358868074930252,0.05583489298302907,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,634.4646404153227,0.06305624055365525,0.05555455382905039,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,634.8885346947098,0.0626396221172548,0.05527735734096246,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,635.3124182473418,0.061885300976246005,0.055003003636547206,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,635.7362910732185,0.06202098288238543,0.054731678288257715,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,636.1601531723401,0.06170276443254312,0.054463813808389175,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,636.5840045447064,0.061167235762785044,0.05419847620243741,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,637.0078451903175,0.06146582486961296,0.053937482649536364,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,637.4316751091736,0.061496300356261996,0.053679029114848814,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,637.8554943012745,0.06111997497262631,0.053424475401292595,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,638.27930276662,0.06112552759105831,0.053173351064277966,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,638.7031005052105,0.06132968536251711,0.05292522553346331,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,639.1268875170458,0.06075719649561953,0.05268185288283299,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,639.5506638021259,0.060431811970483744,0.05244072312304849,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,639.9744293604508,0.060464971134342335,0.052204918267261716,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,640.3981841920204,0.06055115961800819,0.051971845694689274,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,640.821928296835,0.05995340167753961,0.05174290608623822,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,641.2456616748943,0.05979972936400542,0.05151826775663013,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,641.6693843261985,0.05999845452437988,0.05129609554385636,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,642.0930962507475,0.059568955546131015,0.051079700483957206,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,642.5167974485413,0.05869145952591341,0.05086524053257824,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,642.9404879195799,0.05876397157672365,0.050655297714426915,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,643.3641676638633,0.05829571625978812,0.050448157075879484,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,643.7878366813916,0.05779801768015001,0.05024398188093145,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,644.2114949721646,0.05750009553288243,0.05004357521550428,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,644.6351425361825,0.05733191035218784,0.049844923898529105,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,645.0587793734452,0.05721864400320135,0.04965066883227518,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,645.4824054839527,0.05700547778454048,0.04945811473130418,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,645.906020867705,0.056828257480704164,0.04926864060883978,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,646.3296255247021,0.056732582902342565,0.04908164144598807,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,646.7532194549442,0.05700573337889662,0.04889671920262726,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,647.1768026584309,0.05642803087634328,0.048714749781068274,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,647.6003751351625,0.05625609433463095,0.048534326697875996,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,648.0239368851389,0.05615640096618358,0.04835671027963011,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,648.4474879083601,0.05605268109125119,0.04818075388345318,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,648.8710282048262,0.05573379612163284,0.04800681701199101,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,649.294557774537,0.0557551081957325,0.047834837666783904,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,649.7180766174927,0.05554032683183975,0.047664385756702614,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,650.1415847336932,0.05526024613300215,0.04749590799245778,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,650.5650821231385,0.05463876469925236,0.04732881741033328,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,650.9885687858286,0.054568623041750995,0.04716331588405526,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,651.4120447217636,0.05436424312872624,0.046999225321570026,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,651.8355099309433,0.054203702315821035,0.04683680185706116,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,652.258964413368,0.054147582697201026,0.046676175100748084,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,652.6824081690373,0.054153661913850536,0.04651689666604501,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,653.1058411979516,0.05403858400449523,0.04636028383922164,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,653.5292635001106,0.05387198321091292,0.04620492578045501,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,653.9526750755144,0.0536859850897239,0.04605161302741773,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,654.376075924163,0.05360026993589023,0.045899921039828456,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,654.7994660460565,0.05362594562205079,0.045749725282585925,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,655.2228454411947,0.0535557467180312,0.04560140173396822,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,655.6462141095778,0.053305439330543936,0.04545425191747919,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,656.0695720512058,0.05345292820570319,0.04530895504575308,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,656.4929192660786,0.0529783346384756,0.0451648556657508,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
29,656.9162557541961,0.05282900626678604,0.045022182103090926,0.017246853626585113,Cu,35.64147635921836,sphere,Cu2O,sphere,0.0,1.0,Cu2O,94.99926756147761,sphere,CuO,sphere,0.0,1.0,CuO,2.5682308419491164,sphere,1.0
