spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_inc_1_material,layer_1_inc_1_shape,layer_1_inc_1_fraction,layer_1_inc_2_material,layer_1_inc_2_shape,layer_1_inc_2_fraction,layer_1_matrix_fraction
28,737.5768392016028,0.03418392639583246,0.03195528408844705,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,737.9981161527251,0.034269360269360276,0.03188017032010488,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,738.4193823770922,0.03390578916322576,0.031805507623850614,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,738.8406378747042,0.034010965837199494,0.031731311434694716,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,739.261882645561,0.0340253164556962,0.03165807472294576,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,739.6831166896625,0.03381756756756757,0.03158506197369431,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,740.1043400070089,0.03365577783405082,0.03151346325094971,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,740.5255525976002,0.033803911629282306,0.0314422523353758,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,740.9467544614361,0.033589591957421644,0.03137214041994885,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,741.3679455985169,0.03362039036369025,0.031303106747108886,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,741.7891260088426,0.03371030735269146,0.03123452881005551,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,742.2102956924131,0.03382518316578634,0.031167785384675198,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,742.6314546492283,0.033936493012521905,0.031101232882753238,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,743.0526028792885,0.033937941365289964,0.03103604139883052,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,743.4737403825934,0.03380407288317257,0.030971393844452886,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,743.8948671591431,0.03369668857106043,0.030907397247598747,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,744.3159832089377,0.033732330827067676,0.030844298358682614,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,744.7370885319771,0.03379289610445389,0.030781394145222542,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,745.1581831282613,0.03381659990524185,0.0307194949654145,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,745.5792669977902,0.03398040654266109,0.030657763616461078,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,746.000340140564,0.034068900099167854,0.030596540838513108,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,746.4214025565827,0.03370873786407767,0.030535662539391863,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,746.842454245846,0.033402828842077945,0.030475002606143036,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,747.2634952083545,0.03334458436107145,0.030414642401192467,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,747.6845254441075,0.03319218946183487,0.03035444386035628,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,748.1055449531054,0.03295976387864057,0.03029428449599768,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,748.5265537353481,0.03311028931912117,0.030234275017431707,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,748.9475517908356,0.03298710352039038,0.030174177910602108,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,749.3685391195679,0.032647931576191315,0.030114036377156265,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,749.7895157215452,0.03265199161425577,0.03005392036478808,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,750.2104815967671,0.032546757559867155,0.02999333148222789,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,750.6314367452339,0.03225964482547459,0.029932907422099468,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,751.0523811669456,0.03230486202365309,0.029871772288914463,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,751.473314861902,0.03256643387358897,0.0298105959882583,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,751.8942378301033,0.032429482948294834,0.02974901665800988,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,752.3151500715494,0.03234282691120713,0.02968687371546666,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,752.7360515862401,0.03261391734369481,0.02962483070416923,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,753.156942374176,0.032554970579126666,0.029561933017018982,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,753.5778224353564,0.03225001106635386,0.029499214468805983,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,753.9986917697818,0.03210650099844686,0.02943613053334884,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,754.4195503774519,0.03211585447114744,0.029372992352747693,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,754.8403982583668,0.03213094337944225,0.029309884869488496,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,755.2612354125266,0.03224544241885283,0.029246650769321647,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,755.6820618399313,0.03240515358209621,0.029183599462453733,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,756.1028775405806,0.032417763891988395,0.029120592959820855,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,756.5236825144748,0.03247467957336202,0.0290577628397963,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,756.9444767616139,0.03230914401258145,0.02899521352210356,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,757.3652602819977,0.03222658187886168,0.028932913925345003,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,757.7860330756264,0.0322129483419806,0.0288708982762243,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,758.2067951424999,0.032107712465549186,0.028809432652920835,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,758.6275464826183,0.03199130867774207,0.0287481425296369,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,759.0482870959813,0.03203556684661798,0.028687690158668143,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,759.4690169825893,0.031883768444948925,0.028627525910607916,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,759.8897361424421,0.0316995544239338,0.028568049618242723,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,760.3104445755396,0.031565122218168554,0.0285093011809359,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,760.7311422818821,0.031447470462113956,0.028450866553823364,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,761.1518292614692,0.0314911919469229,0.02839381836172958,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,761.5725055143013,0.03150947725916747,0.028336924410116406,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,761.9931710403781,0.03151448275862069,0.028281661073907997,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,762.4138258396997,0.03158591523397996,0.028227061277802157,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,762.8344699122663,0.03165822668262591,0.028173347530245658,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,763.2551032580775,0.03146762391274334,0.0281210338012392,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,763.6757258771336,0.031496294932572375,0.028068852921317382,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,764.0963377694345,0.031645873763977456,0.028018197804171828,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,764.5169389349803,0.03182496639317666,0.027967667351309365,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,764.9375293737709,0.031715294554915445,0.02791776128962149,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,765.3581090858063,0.03144837854185084,0.02786826867383806,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,765.7786780710865,0.0312910447761194,0.0278189470912639,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,766.1992363296115,0.030913672421838546,0.02776988926260738,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,766.6197838613812,0.030860778443113777,0.027720949614478668,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,767.0403206663959,0.030680265743426596,0.027671776248474153,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,767.4608467446553,0.03102332580887886,0.027622679326427292,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,767.8813620961596,0.030957161034921535,0.0275731906139285,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,768.3018667209087,0.030901465529428396,0.027523355821614536,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,768.7223606189027,0.030837294676895565,0.027473406838588205,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,769.1428437901413,0.030940687570834912,0.027422263727915164,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,769.5633162346248,0.030481046121890197,0.027371249882806807,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,769.9837779523532,0.030418969344858535,0.027318701681578603,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,770.4042289433264,0.03050490684113213,0.02726582856813228,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,770.8246692075444,0.030283923653973987,0.027211982894647546,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,771.2450987450072,0.03039565776317669,0.027156704110738616,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,771.6655175557148,0.030562440419447095,0.027101382185297583,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,772.0859256396673,0.030736278447121824,0.0270419081519764,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,772.5063229968646,0.030604900459418074,0.026982608335775256,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,772.9267096273065,0.030791117946746136,0.026920143038672687,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,773.3470855309935,0.03054692385396123,0.026856255281336,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,773.7674507079251,0.03054840109969614,0.026791501776253578,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,774.1878051581017,0.030254179955542672,0.026724517009165734,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,774.608148881523,0.03053213143355627,0.026657753067468787,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,775.0284818781892,0.030297442864767824,0.026589270069999574,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,775.4488041481002,0.030268061298954027,0.026520881957939717,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,775.869115691256,0.030256285561445318,0.02645234783824741,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,776.2894165076565,0.03035289530122831,0.026383756284494353,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,776.7097065973019,0.030211209209306866,0.026315538868603543,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,777.1299859601922,0.030205761316872432,0.026248132149873805,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,777.5502545963272,0.03034753583349696,0.026180952701153688,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,777.9705125057071,0.030389520854877634,0.02611572025702496,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,778.3907596883319,0.030237461818898418,0.02605106653750604,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,778.8109961442012,0.03028596829159876,0.025988188977395403,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,779.2312218733156,0.030242651410534626,0.02592737898457756,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,779.6514368756748,0.030095651316438224,0.025867166561705564,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,780.0716411512786,0.029996540989277072,0.025811491630427744,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,780.4918347001274,0.029952907351410304,0.02575597759230551,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,780.912017522221,0.029672741719223326,0.025704974337351597,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,781.3321896175594,0.029570680628272256,0.02565583051717714,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,781.7523509861426,0.02966238183364178,0.025608934959645436,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,782.1725016279706,0.029547597552412482,0.02556615275866554,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,782.5926415430436,0.029537409493161706,0.025523468630475294,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,783.0127707313611,0.02952860596293312,0.025485380086966,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,783.4328891929237,0.029558378705384154,0.0254474781153969,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,783.8529969277309,0.02956161197350458,0.025411829187422134,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,784.273093935783,0.02943935173461636,0.025377656455893172,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,784.69318021708,0.029361377838744096,0.025344156972238605,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,785.1132557716217,0.029506790564689068,0.02531267780236237,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,785.5333205994083,0.02951746747259502,0.02528125228892599,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,785.9533747004397,0.029399496583962605,0.025251238193657714,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,786.3734180747158,0.029730677948612116,0.025221480236964324,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,786.7934507222369,0.02992101595168035,0.025192053688343458,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,787.2134726430027,0.029688631426502535,0.025162959842498722,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,787.6334838370133,0.029592905668205157,0.025133858147416546,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,788.0534843042687,0.02945221869635333,0.02510443711901309,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,788.4734740447691,0.029088256746900076,0.025075063296746244,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,788.8934530585142,0.028875912408759127,0.025044675041554876,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,789.3134213455041,0.028892482654285567,0.02501399961767431,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,789.7333789057388,0.02878107499869158,0.024982453615002186,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,790.1533257392184,0.028722466960352425,0.02494951367100168,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,790.5732618459426,0.028558237145855196,0.024916570781467487,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,790.9931872259119,0.028752696091325164,0.024880417098328392,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,791.4131018791259,0.02886903188283192,0.02484433611973097,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,791.8330058055847,0.02886934407120907,0.024806312723076495,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,792.2528990052883,0.028825275657336728,0.024767283677170446,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,792.6727814782367,0.028978354517896085,0.02472777930432991,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,793.09265322443,0.02881230966501042,0.024686920684744266,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,793.512514243868,0.028806337651215073,0.02464615579673181,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,793.932364536551,0.028780278670953913,0.024603978206416882,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,794.3522041024787,0.028682412438801316,0.02456175178190454,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,794.7720329416512,0.028953532300717795,0.024518916699763756,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,795.1918510540686,0.0288103868001082,0.024475582659540845,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,795.6116584397307,0.028602313263430983,0.024432188816707046,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,796.0314550986377,0.028610705201060783,0.02438809550055831,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,796.4512410307894,0.028623773646268093,0.024344112302920596,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,796.871016236186,0.02830280962991142,0.024299728966378456,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,797.2907807148274,0.02842809728494478,0.024255331040831416,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,797.7105344667136,0.028504642271982527,0.024210913674642256,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,798.1302774918447,0.028434025305362327,0.024166435538864956,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,798.5500097902207,0.028476661175178476,0.02412207147322785,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,798.9697313618412,0.028498649170204556,0.02407784168775244,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,799.3894422067069,0.028321554770318023,0.02403372348762184,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,799.8091423248172,0.02843362831858407,0.023989956974001077,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,800.2288317161723,0.028390249319784552,0.023946406863045593,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,800.6485103807722,0.028322842978889328,0.023903180625124528,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,801.0681783186169,0.027954811063498248,0.02386051362865776,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,801.4878355297067,0.0280577383938026,0.02381795107382034,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,801.9074820140411,0.028026617457920934,0.02377592095536395,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,802.3271177716201,0.02780408620207109,0.023734013970818126,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,802.7467428024443,0.028040820903891445,0.023692195815077855,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,803.166357106513,0.0283644148966139,0.023650469670390473,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,803.5859606838267,0.02829627114807899,0.02360882581990462,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,804.0055535343852,0.028325489084207543,0.023567214145865285,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,804.4251356581885,0.028815811892997107,0.023525702951904138,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,804.8447070552367,0.028634551873362946,0.023484164153749335,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,805.2642677255296,0.028491340018231545,0.023442702099701035,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,805.6838176690674,0.02861383877597625,0.023401237969316802,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,806.10335688585,0.02851955466742792,0.023359760923464024,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,806.5228853758773,0.0281539166284929,0.0233183554486705,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,806.9424031391495,0.028239343698009296,0.02327680041728998,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
28,807.3619101756665,0.028609850008620194,0.023235346645005442,0.006921556082112787,Cu,39.68963639065623,sphere,Cu2O,sphere,0.0,CuO,sphere,0.0,1.0
