spectrum,wavelength_nm,T_exp,T_fit,RMSE,material_1_name,material_1_thickness_nm,material_1_shape,material_1_volume_fraction,inclusion_1_name,inclusion_1_shape,inclusion_1_volume_fraction,material_2_name,material_2_thickness_nm,material_2_shape,material_2_volume_fraction,inclusion_2_name,inclusion_2_shape,inclusion_2_volume_fraction,material_3_name,material_3_thickness_nm,material_3_shape,material_3_volume_fraction,inclusion_3_name,inclusion_3_shape,inclusion_3_volume_fraction,material_4_name,material_4_thickness_nm,material_4_shape,material_4_volume_fraction,inclusion_4_name,inclusion_4_shape,inclusion_4_volume_fraction
36,465.75931846007023,0.09211155378486056,0.06715052212875933,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,466.18746053451,0.09111111111111113,0.06724336953655707,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,466.6155918821946,0.09123595505617979,0.067245935727575,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,467.0437125031241,0.09111969111969113,0.06724847714074601,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,467.47182239729835,0.0915472936030618,0.06725172042695046,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,467.8999215647174,0.09161430119176599,0.06725488843589322,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,468.32801000538126,0.09313240043057051,0.0672583579158373,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,468.75608771928995,0.09170111287758348,0.06726192072934506,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,469.1841547064435,0.0911764705882353,0.06726549300091446,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,469.6122109668418,0.0907327141382869,0.06726916966779223,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,470.040256500485,0.09051662404092072,0.06727277055625679,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,470.4682913073729,0.09101772151898735,0.06727519831230612,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,470.8963153875057,0.09072000000000001,0.06727749528627627,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,471.3243287408833,0.08941176470588236,0.06727881748566561,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,471.7523313675057,0.08965517241379312,0.06727941835194269,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,472.18032326737296,0.08873720136518772,0.06727988466993211,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,472.60830444048497,0.0876263842079923,0.06728004595767548,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,473.03627488684185,0.08699287410926368,0.06728013594244128,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,473.46423460644354,0.08706994328922497,0.06728095720803895,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,473.89218359929004,0.08607359105728925,0.06728185748599048,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,474.32012186538134,0.08639260969976906,0.06728372449899914,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,474.74804940471745,0.08508924485125859,0.06728667905449841,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,475.1759662172984,0.08578181818181818,0.06728991252937776,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,475.60387230312415,0.08495511669658887,0.06729616136049285,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,476.03176766219474,0.08355239786856128,0.06730233275411733,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,476.45965229451014,0.0834250764525994,0.06731185861232725,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,476.88752620007034,0.0833477135461605,0.06732255555663189,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,477.31538937887535,0.0826973965002134,0.06733532125621396,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,477.74324183092523,0.08344449134655973,0.06735177552288475,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,478.17108355621986,0.08398826979472142,0.06736814404340817,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,478.59891455475935,0.08370772442588727,0.06739153854908748,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,479.02673482654365,0.08269847799259565,0.06741489099624441,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,479.45454437157275,0.08195678760701183,0.06744339106586393,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,479.88234318984667,0.08035369774919615,0.067474959036664,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,480.31013128136544,0.07955431754874652,0.06750853881367815,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,480.737908646129,0.08022038567493114,0.06754820709872413,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,481.16567528413736,0.08072072072072073,0.06758778207395319,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,481.59343119539056,0.08174386920980928,0.06763327640218121,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,482.0211763798886,0.08276183087664858,0.0676794657502096,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,482.4489108376314,0.08317901234567901,0.067728638297513,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,482.876634568619,0.08140404425791682,0.06778062135506223,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,483.30434757285144,0.08130401819560275,0.06783326176879277,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
36,483.73204985032874,0.08093093093093094,0.06789021900810559,0.006779584189055954,Cu,40.0,sphere,1.0,,,,Cu,0.45463171415030956,sphere,1.0,Cu2O,sphere,0.0,Cu2O,0.0,sphere,1.0,,,,CuO,0.0,sphere,1.0,,,
