spectrum,wavelength_nm,T_exp,T_fit,RMSE,material_1_name,material_1_thickness_nm,material_1_shape,material_1_volume_fraction,inclusion_1_name,inclusion_1_shape,inclusion_1_volume_fraction,material_2_name,material_2_thickness_nm,material_2_shape,material_2_volume_fraction,inclusion_2_name,inclusion_2_shape,inclusion_2_volume_fraction,material_3_name,material_3_thickness_nm,material_3_shape,material_3_volume_fraction,inclusion_3_name,inclusion_3_shape,inclusion_3_volume_fraction
71,500.4040718028992,0.2051121413356722,0.19759668467247804,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,500.8313450101691,0.20541282115240708,0.19781185687273445,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,501.25860749068386,0.20397579948141745,0.19803246707880653,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,501.6858592444434,0.20190545987541225,0.19825690482083094,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,502.11310027144776,0.20242424242424242,0.19848326782448394,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,502.540330571697,0.203003003003003,0.1987168798919548,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,502.967550145191,0.20384064885496184,0.1989504398528516,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,503.3947589919298,0.20395593983181334,0.1991916879845518,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,503.82195711191343,0.20523966165413535,0.1994343505551456,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
71,504.24914450514194,0.2049161230195713,0.19968123966490292,0.0040246091059304425,Cu,20.403782844543457,sphere,1.0,,,,Cu2O,3.7467037200927735,sphere,0.9945843026507646,Cu,chain,0.0054156973492354155,CuO,0.4451082110404968,sphere,1.0,,,
