spectrum,wavelength_nm,T_exp,T_fit,RMSE,material_1_name,material_1_thickness_nm,material_1_shape,material_1_volume_fraction,inclusion_1_name,inclusion_1_shape,inclusion_1_volume_fraction,material_2_name,material_2_thickness_nm,material_2_shape,material_2_volume_fraction,inclusion_2_name,inclusion_2_shape,inclusion_2_volume_fraction,material_3_name,material_3_thickness_nm,material_3_shape,material_3_volume_fraction,inclusion_3_name,inclusion_3_shape,inclusion_3_volume_fraction
71,500.4040718028992,0.2051121413356722,0.18809619092327173,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,500.8313450101691,0.20541282115240708,0.18832175929322273,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,501.25860749068386,0.20397579948141745,0.18855256668667753,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,501.6858592444434,0.20190545987541225,0.18878706973295128,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,502.11310027144776,0.20242424242424242,0.189023439729874,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,502.540330571697,0.203003003003003,0.18926677937250205,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,502.967550145191,0.20384064885496184,0.18951009378256312,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,503.3947589919298,0.20395593983181334,0.1897607872027204,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,503.82195711191343,0.20523966165413535,0.19001286109839058,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,504.24914450514194,0.2049161230195713,0.19026899719851886,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,504.6763211716152,0.20475805520267928,0.19052973036309306,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,505.10348711133327,0.20396016939452902,0.19079130812127534,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,505.5306423242962,0.20503474199794966,0.1910606009659842,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,505.95778681050393,0.20475382003395587,0.1913299217866718,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,506.3849205699565,0.20573678290213723,0.19160537140376302,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,506.81204360265383,0.20592509782001117,0.19188316915733336,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
71,507.239155908596,0.20670887481950462,0.19216393897721848,0.005128880889694121,Cu,24.967542596161366,sphere,1.0,,,,Cu2O,0.001,sphere,0.9581523965462111,Cu,sphere,0.041847603453788906,CuO,3.137285441160202,sphere,1.0,,,
