spectrum,wavelength_nm,T_exp,T_fit,RMSE,material_1_name,material_1_thickness_nm,material_1_shape,material_1_volume_fraction,inclusion_1_name,inclusion_1_shape,inclusion_1_volume_fraction,material_2_name,material_2_thickness_nm,material_2_shape,material_2_volume_fraction,inclusion_2_name,inclusion_2_shape,inclusion_2_volume_fraction,material_3_name,material_3_thickness_nm,material_3_shape,material_3_volume_fraction,inclusion_3_name,inclusion_3_shape,inclusion_3_volume_fraction
71,500.4040718028992,0.2051121413356722,0.1914948952492071,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,500.8313450101691,0.20541282115240708,0.19171555654224912,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,501.25860749068386,0.20397579948141745,0.1919415387763528,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,501.6858592444434,0.20190545987541225,0.1921712705390774,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,502.11310027144776,0.20242424242424242,0.19240289252559886,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,502.540330571697,0.203003003003003,0.19264160006363595,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,502.967550145191,0.20384064885496184,0.19288026995293092,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,503.3947589919298,0.20395593983181334,0.19312644767491388,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,503.82195711191343,0.20523966165413535,0.19337401903957877,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,504.24914450514194,0.2049161230195713,0.19362572083584387,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,504.6763211716152,0.20475805520267928,0.1938820975599557,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,505.10348711133327,0.20396016939452902,0.1941393225235459,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,505.5306423242962,0.20503474199794966,0.19440440894336067,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,505.95778681050393,0.20475382003395587,0.19466950877725814,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,506.3849205699565,0.20573678290213723,0.194940855972654,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,506.81204360265383,0.20592509782001117,0.19521458642408393,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,507.239155908596,0.20670887481950462,0.19549134048677297,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,507.666257487783,0.20690415793537004,0.19577360419475956,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,508.0933483402148,0.2075120455540955,0.19605591680240878,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,508.5204284658914,0.2058121882454999,0.19634645903121523,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,508.9474978648129,0.20630465292022024,0.1966372225199569,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,509.3745565369791,0.20721395697313497,0.1969330491343794,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,509.8016044823902,0.2060258858476554,0.19723216054956108,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,510.2286417010461,0.2059814658803707,0.1975326295911901,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,510.6556681929468,0.20811009559827712,0.19783730497733176,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,511.08268395809233,0.2077746595987943,0.1981420718214521,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,511.5096889964827,0.20682170542635658,0.1984498685957065,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
71,511.93668330811784,0.20859463349439705,0.198758225725579,0.0044511954764448625,Cu,24.669959723949432,sphere,1.0,,,,Cu2O,0.001,sphere,0.9423727956600487,Cu,sphere,0.05762720433995128,CuO,2.0149753749370576,sphere,1.0,,,
