spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
36,465.75931846007023,0.09211155378486056,0.06610423743287837,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,466.18746053451,0.09111111111111113,0.06619741759786853,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,466.6155918821946,0.09123595505617979,0.06620354931113832,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,467.0437125031241,0.09111969111969113,0.0662096530674872,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,467.47182239729835,0.0915472936030618,0.0662164356735307,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,467.8999215647174,0.09161430119176599,0.06622314118609236,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,468.32801000538126,0.09313240043057051,0.06623013684854541,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,468.75608771928995,0.09170111287758348,0.06623721972465528,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,469.1841547064435,0.0911764705882353,0.06624430859202261,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,469.6122109668418,0.0907327141382869,0.06625149649437155,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,470.040256500485,0.09051662404092072,0.06625860670161175,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
36,470.4682913073729,0.09101772151898735,0.06626456187133171,0.0065770750827128036,Cu,39.77974599599838,sphere,1.0,Cu,1.2264098916202784,sphere,Cu2O,sphere,0.3089685703162104,0.6910314296837896,CuO,0.0,sphere,1.0
