spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
44,465.75931846007023,0.08751319957761351,0.08504343636976537,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,466.18746053451,0.08797190517998243,0.08515254154405004,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,466.6155918821946,0.08798955613577024,0.0851642477721532,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,467.0437125031241,0.08687059632239216,0.08517589572769958,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,467.47182239729835,0.0867399080224834,0.08518816515075466,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,467.8999215647174,0.08612740989103101,0.08520032915495943,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,468.32801000538126,0.08578187250996015,0.0852126766913226,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,468.75608771928995,0.08659057316472327,0.0852250482157092,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,469.1841547064435,0.08742704280155641,0.08523733466702031,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,469.6122109668418,0.0879868039909881,0.08524955867312863,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,470.040256500485,0.08918011826754035,0.08526167725219527,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,470.4682913073729,0.0887071406102548,0.08527227483655492,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,470.8963153875057,0.08732558139534884,0.08528269567268326,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,471.3243287408833,0.08730828220858895,0.08529194148091698,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,471.7523313675057,0.08646899458157736,0.08530031339178087,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,472.18032326737296,0.08619536128456735,0.08530849877467082,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,472.60830444048497,0.08670071047957371,0.08531626649740268,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,473.03627488684185,0.08717610891523934,0.08532393318501773,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,473.46423460644354,0.08724978241949521,0.08533237148085968,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
44,473.89218359929004,0.08794964028776978,0.08534087260738644,0.00267885637555192,Cu,36.93856079876423,sphere,1.0,Cu2O,0.0,sphere,1.0,CuO,2.2642476558685303,sphere,1.0
