spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
36,465.75931846007023,0.09211155378486056,0.06697724414699016,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,466.18746053451,0.09111111111111113,0.06706995442616547,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,466.6155918821946,0.09123595505617979,0.06707253267632349,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,467.0437125031241,0.09111969111969113,0.06707508622067801,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,467.47182239729835,0.0915472936030618,0.06707834116358796,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,467.8999215647174,0.09161430119176599,0.06708152093999767,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,468.32801000538126,0.09313240043057051,0.06708500231633263,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,468.75608771928995,0.09170111287758348,0.06708857714475897,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,469.1841547064435,0.0911764705882353,0.06709216175866317,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,469.6122109668418,0.0907327141382869,0.0670958513371573,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,470.040256500485,0.09051662404092072,0.06709946524685348,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,470.4682913073729,0.09101772151898735,0.06710190870011769,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,470.8963153875057,0.09072000000000001,0.06710422160914159,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,471.3243287408833,0.08941176470588236,0.06710556150274259,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,471.7523313675057,0.08965517241379312,0.06710618135663046,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,472.18032326737296,0.08873720136518772,0.06710666690710157,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
36,472.60830444048497,0.0876263842079923,0.06710684806156546,0.00678243188727955,Cu,40.494757018983364,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,0.0,sphere,1.0
