spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
51,465.75931846007023,0.08407469257628662,0.08256337460923578,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,466.18746053451,0.08405270331667423,0.08267347325036745,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,466.6155918821946,0.08358074673864148,0.08269298903312158,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,467.0437125031241,0.08388245770258236,0.08271243142657447,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,467.47182239729835,0.08350742974841842,0.08273242160656051,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,467.8999215647174,0.08387755102040817,0.0827522953661415,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,468.32801000538126,0.08410404624277457,0.08277229932085885,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,468.75608771928995,0.08481989708404802,0.08279229724544605,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,469.1841547064435,0.08392731370615579,0.08281218109534139,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,469.6122109668418,0.08357292393579902,0.08283195317047283,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,470.040256500485,0.08363787375415282,0.08285160878347389,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,470.4682913073729,0.0831967213114754,0.0828697369313309,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,470.8963153875057,0.08271671617607344,0.0828876771500283,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,471.3243287408833,0.08340699075934109,0.08290444972609037,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,471.7523313675057,0.08375231542736172,0.0829203501873259,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,472.18032326737296,0.08297205536693654,0.08293604967513986,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,472.60830444048497,0.08314752398236973,0.08295130997465598,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,473.03627488684185,0.08296143428350315,0.08296645720439912,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,473.46423460644354,0.08340600153885612,0.08298231694575543,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,473.89218359929004,0.08385947046843177,0.08299821886572951,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,474.32012186538134,0.08364509605662285,0.08301512815131254,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,474.74804940471745,0.084133952088298,0.08303317577536157,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,475.1759662172984,0.08478585657370519,0.08305149512461742,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,475.60387230312415,0.08446960374107801,0.08307307790389429,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
51,476.03176766219474,0.08407176858293665,0.08309454449270665,0.004644395019905546,Cu,37.476666015500086,sphere,1.0,Cu2O,0.0,sphere,CuO,sphere,0.0,1.0,CuO,3.845758736366406,sphere,1.0
