spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_inc_1_material,layer_1_inc_1_shape,layer_1_inc_1_fraction,layer_1_inc_2_material,layer_1_inc_2_shape,layer_1_inc_2_fraction,layer_1_inc_3_material,layer_1_inc_3_shape,layer_1_inc_3_fraction,layer_1_matrix_fraction
32,465.75931846007023,0.11563778687066359,0.11265051063645468,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,466.18746053451,0.11480042387848817,0.1127787442009651,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,466.6155918821946,0.11520899192132068,0.11279614880640729,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,467.0437125031241,0.11386911994445409,0.1128135631592495,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,467.47182239729835,0.11248073959938366,0.11283168559149263,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,467.8999215647174,0.11114882063465129,0.11284976742664232,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,468.32801000538126,0.11196911196911197,0.11286807024880352,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,468.75608771928995,0.1101401483924155,0.11288644856569947,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,469.1841547064435,0.11049633848657445,0.11290477314476324,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,469.6122109668418,0.11082390953150242,0.11292302935339339,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,470.040256500485,0.1117291799109981,0.11294124092732567,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,470.4682913073729,0.1101708196207491,0.11295776408197646,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,470.8963153875057,0.11102460292743693,0.11297415894717154,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,471.3243287408833,0.11136855112758727,0.11298931238693635,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,471.7523313675057,0.1111111111111111,0.11300356136329824,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,472.18032326737296,0.11036036036036036,0.11301767701070098,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,472.60830444048497,0.11096256684491979,0.11303140647766784,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,473.03627488684185,0.11130716071166005,0.11304509490716837,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,473.46423460644354,0.11162858390336196,0.1130597360418149,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,473.89218359929004,0.11175198269646719,0.11307452186594673,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,474.32012186538134,0.1113169897377423,0.11309058472186745,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,474.74804940471745,0.11131515750812261,0.1131080780760254,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,475.1759662172984,0.11026033690658499,0.1131259775945598,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,475.60387230312415,0.11002208724461623,0.1131477810996956,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,476.03176766219474,0.11109587162254835,0.11316953552846692,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,476.45965229451014,0.11194232861806311,0.11319564282220321,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,476.88752620007034,0.11118580263511697,0.11322330029954576,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,477.31538937887535,0.11125951649525845,0.11325366608727115,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,477.74324183092523,0.10995110347561782,0.11328881990532341,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,478.17108355621986,0.10970519175580486,0.11332391205691038,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,478.59891455475935,0.10900167893581299,0.11336809160308783,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,479.02673482654365,0.11051143664867644,0.11341226341914348,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,479.45454437157275,0.11070110701107011,0.11346310923171685,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,479.88234318984667,0.11091571410626806,0.1135179501648484,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,480.31013128136544,0.11061229579748098,0.11357550476536286,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,480.737908646129,0.11037037037037037,0.11364117053178814,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,481.16567528413736,0.10991300085773802,0.11370676019648714,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,481.59343119539056,0.11039591935875638,0.11378050552431333,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,482.0211763798886,0.11013586629794397,0.11385525374235171,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,482.4489108376314,0.11014215744833353,0.11393412773493748,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,482.876634568619,0.11120351669240822,0.11401689227058723,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,483.30434757285144,0.11141018139262726,0.11410060203069412,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,483.73204985032874,0.11116273667092577,0.11419024197689084,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,484.15974140105084,0.11276718659734257,0.11427981368960692,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,484.58742222501775,0.1119890072140158,0.11437386874986505,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,485.01509232222946,0.11175534333788086,0.1144691782246045,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,485.442751692686,0.11218239564428312,0.11456633745068974,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,485.8704003363873,0.11334984241332734,0.11466624163708229,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,486.2980382533335,0.11245384357166835,0.1147662123622116,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,486.7256654435245,0.11325167037861915,0.11486956514765032,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,487.15328190696033,0.11285335689045936,0.11497285913670961,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,487.58088764364095,0.11220364907680543,0.11507770552835311,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,488.0084826535664,0.11089409722222222,0.11518330155696166,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,488.4360669367366,0.110597592433362,0.11528921501817585,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,488.8636404931517,0.11122915117390843,0.1153959594093872,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,489.29120332281155,0.112,0.11550264761814853,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,489.71875542571627,0.11273070469798657,0.11560937627595931,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,490.1462968018658,0.11350171499844092,0.11571605428290307,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,490.5738274512601,0.11366210233707402,0.11582130273761523,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,491.0013473738993,0.11244897959183674,0.11592540067816404,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,491.42885656978325,0.11118994526657207,0.11602892430105116,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,491.85635503891206,0.11093295921435013,0.11613015159771962,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,492.2838427812856,0.1101829753381066,0.11623132020453808,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,492.71131979690404,0.11040634291377602,0.11633202858288877,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,493.13878608576726,0.11148348940364712,0.11643258844394201,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,493.56624164787536,0.11271874083488122,0.11653388516226706,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,493.9936864832282,0.11311379579111458,0.11663610323905034,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,494.4211205918259,0.11393386987297585,0.11673858024590314,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,494.84854397366837,0.11357314148681055,0.11684472464588266,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,495.2759566287557,0.11331552842426555,0.11695081454577902,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,495.7033585570878,0.1134059687351966,0.11706132052596717,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,496.13074975866476,0.11357862049496566,0.1171736134208982,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,496.55813023348657,0.11287609792562138,0.11728876354885238,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,496.9854999815531,0.1136067101584343,0.1174095386781732,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,497.41285900286454,0.11357750647428783,0.11753026997537659,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,497.84020729742076,0.11339351510685336,0.1176614808802248,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,498.2675448652218,0.11338697878566203,0.11779299109183944,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,498.69487170626763,0.11355178360715258,0.11793234337580624,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,499.1221878205583,0.1134132060174759,0.11807693373459115,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,499.54949320809374,0.11410176160243227,0.11822504791027753,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,499.97678786887406,0.11497421305353014,0.11838503408117852,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,500.4040718028992,0.11508815451404271,0.11854501734758112,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,500.8313450101691,0.11533039647577092,0.11871494210032618,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,501.25860749068386,0.11600420241638942,0.1188864982769616,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,501.6858592444434,0.11624662073776926,0.11906108122787712,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,502.11310027144776,0.11531484840632288,0.11923881804334069,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,502.540330571697,0.11519041506204536,0.11941732285246069,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,502.967550145191,0.11597281223449447,0.11960124739759273,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,503.3947589919298,0.1161039180841161,0.1197852156173149,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,503.82195711191343,0.11548798924911809,0.11997381415426964,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,504.24914450514194,0.11543927108584803,0.12016399053498439,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,504.6763211716152,0.11589266428512088,0.12035654588806105,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,505.10348711133327,0.11683905668183699,0.12055293570103409,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,505.5306423242962,0.11641864671544849,0.120749468868097,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,505.95778681050393,0.11776283418074462,0.1209520766074347,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,506.3849205699565,0.11806973136278272,0.12115477200449974,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,506.81204360265383,0.11806624018139121,0.1213614379779616,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,507.239155908596,0.11771805600257483,0.1215703694462333,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,507.666257487783,0.11855752353598213,0.12178104360436566,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,508.0933483402148,0.11846800412338435,0.12199621429557551,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,508.5204284658914,0.1185278587753172,0.12221150110391878,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,508.9474978648129,0.11908890290037831,0.12243232669676446,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,509.3745565369791,0.11864141493191423,0.1226538683562109,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,509.8016044823902,0.11815494710640946,0.12287872809927965,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,510.2286417010461,0.11813271604938272,0.12310652384210186,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,510.6556681929468,0.11895825354270395,0.12333508402735709,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,511.08268395809233,0.11930437424058324,0.1235669720704208,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,511.5096889964827,0.11991547807712626,0.12379901516582138,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,511.93668330811784,0.1202042195360012,0.12403289444423828,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,512.3636668929978,0.12101530421799178,0.12426737310852236,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,512.7906397511226,0.12200548839279092,0.124503224940189,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,513.2176018824922,0.12164157071154413,0.1247408914189153,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,513.6445532871066,0.12183823529411765,0.12497892736884061,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,514.0714939649658,0.12285317547321493,0.1252205407040688,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,514.4984239160699,0.12259841948814616,0.12546234199211848,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,514.9253431404188,0.1222430445437509,0.1257073028678337,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,515.3522516380125,0.12198429693076374,0.12595383525367673,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,515.7791494088509,0.1217907914279652,0.1262021745169544,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,516.2060364529343,0.12226982231898308,0.12645421813632451,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,516.6329127702625,0.1224091004257101,0.12670648442148993,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,517.0597783608354,0.12289106436159133,0.12696450708353194,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,517.4866332246531,0.12352249948157877,0.12722309522499892,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,517.9134773617158,0.12415876939980772,0.1274857343924053,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,518.3403107720231,0.12438524590163934,0.1277514475375432,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,518.7671334555754,0.12437946276776607,0.12801894829815302,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,519.1939454123724,0.12421394279532084,0.12829259914838526,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,519.6207466424142,0.12400294925933374,0.12856654852732216,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,520.0475371457009,0.12391565461097023,0.12884762539210368,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
32,520.4743169222323,0.12343470483005367,0.12913037057721444,0.012730632610533671,Cu,32.62286853790283,sphere,Cu2O,sphere,0.020305883139371872,CuO,sphere,0.0,Vacuum,sphere,0.0,0.9796941168606281
