276	2.26772553377355	1.48998251422516
277	2.28310095177320	1.48984927886827
278	2.29837396528327	1.48959980475017
279	2.31354272819224	1.48925182744898
280	2.32860539438858	1.48882308254278
281	2.34356011776076	1.48833130560970
282	2.35840505219725	1.48779423222784
283	2.37313835158650	1.48722959797531
284	2.38774532920768	1.48663191844366
285	2.40218644285419	1.48591198289043
286	2.41648857055814	1.48505100360469
287	2.43068524060637	1.48403979497103
288	2.44480998128573	1.48286917137406
289	2.45889632088307	1.48152994719837
290	2.47297778768525	1.48001293682857
291	2.48708790997913	1.47830895464924
292	2.50126384973551	1.47635595331230
293	2.51556967963626	1.47337742705265
294	2.52997137602268	1.46929392007648
295	2.54440736518225	1.46433312436022
296	2.55881607340251	1.45872273188028
297	2.57313592697094	1.45269043461307
298	2.58730535217507	1.44646392453500
299	2.60126277530240	1.44027089362250
300	2.61494662264043	1.43433903385198
301	2.62831747902429	1.42885049942444
302	2.64153246729167	1.42352221946428
303	2.65461937919430	1.41822177455395
304	2.66755867158574	1.41290275943660
305	2.68033080131958	1.40751876885534
306	2.69291622524939	1.40202339755330
307	2.70529540022877	1.39637024027363
308	2.71744878311127	1.39051289175943
309	2.72935683075049	1.38440494675384
310	2.74100000000000	1.37800000000000
311	2.75240665016529	1.37121504924900
312	2.76362134440055	1.36403488522708
313	2.77464884533245	1.35651479214009
314	2.78549391558762	1.34871005419386
315	2.79616131779272	1.34067595559426
316	2.80665581457441	1.33246778054711
317	2.81698216855933	1.32414081325827
318	2.82714514237413	1.31575033793358
319	2.83714949864547	1.30735163877887
320	2.84700000000000	1.29900000000000
321	2.85666374677476	1.29086773270532
322	2.86612284180761	1.28299813445258
323	2.87540455147648	1.27525296912170
324	2.88453614215924	1.26749400059260
325	2.89354488023382	1.25958299274520
326	2.90245803207811	1.25138170945943
327	2.91130286407002	1.24275191461520
328	2.92010664258744	1.23355537209243
329	2.92889663400829	1.22365384577105
330	2.93770010471046	1.21290909953097
331	2.94661830562657	1.20087045664803
332	2.95619528661562	1.18508956382588
333	2.96614257757607	1.16639405350431
334	2.97597446432459	1.14642107245588
335	2.98520523267785	1.12680776745315
336	2.99334916845253	1.10919128526866
337	2.99992055746529	1.09520877267499
338	3.00479441202089	1.08554530691986
339	3.00918576475111	1.07718208167955
340	3.01326598967996	1.06964066630692
341	3.01705974795674	1.06281940407248
342	3.02059170073074	1.05661663824673
343	3.02388650915127	1.05093071210017
344	3.02696883436763	1.04565996890329
345	3.02986333752911	1.04070275192661
346	3.03259467978500	1.03595740444063
347	3.03518752228462	1.03132226971585
348	3.03766652617725	1.02669569102276
349	3.04005635261219	1.02197601163188
350	3.04238166273874	1.01706157481371
351	3.04466711770620	1.01185072383874
352	3.04693737866387	1.00624180197748
353	3.04921710676104	1.00013315250043
354	3.05153096314701	0.993423118678097
355	3.05384814848325	0.985999808253650
356	3.05607152264347	0.977861391127954
357	3.05820864236201	0.969128035954953
358	3.06027043912261	0.959922044163440
359	3.06226784440897	0.950365717182208
360	3.06421178970482	0.940581356440049
361	3.06611320649389	0.930691263365756
362	3.06798302625989	0.920817739388122
