spectrum,wavelength_nm,T_exp,T_fit,RMSE,material_1_name,material_1_thickness_nm,material_1_shape,material_1_volume_fraction,inclusion_1_name,inclusion_1_shape,inclusion_1_volume_fraction,material_2_name,material_2_thickness_nm,material_2_shape,material_2_volume_fraction,inclusion_2_name,inclusion_2_shape,inclusion_2_volume_fraction,material_3_name,material_3_thickness_nm,material_3_shape,material_3_volume_fraction,inclusion_3_name,inclusion_3_shape,inclusion_3_volume_fraction
51,465.75931846007023,0.07846971307120086,0.08137926713390757,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,466.18746053451,0.0784491897622293,0.08148264605272176,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,466.6155918821946,0.07800869695606538,0.08148421210787145,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,467.0437125031241,0.07829029385574356,0.08148574735073799,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,467.47182239729835,0.07794026776519054,0.08148801200884125,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,467.8999215647174,0.0782857142857143,0.08149019296238774,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,468.32801000538126,0.0784971098265896,0.08149265706166219,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,468.75608771928995,0.07916523727844484,0.08149520168331198,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,469.1841547064435,0.07833215945907875,0.08149772585967427,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
51,469.6122109668418,0.07800139567341242,0.0815003005572179,0.005686792288820045,Cu,37.466026306152344,sphere,1.0,,,,Cu2O,0.0,sphere,1.0,Vacuum,sphere,0.0,CuO,0.0,sphere,1.0,Vacuum,sphere,0.0
