spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
49,465.75931846007023,0.0662240663900415,0.06243079649933493,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,466.18746053451,0.06616745061147696,0.06251982311819809,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,466.6155918821946,0.06585156103944663,0.0625227142887961,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,467.0437125031241,0.06605925925925926,0.06252558263225291,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,467.47182239729835,0.06673734235057577,0.06252913860937014,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,467.8999215647174,0.06648540873663224,0.06253262240523297,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,468.32801000538126,0.06586460764948825,0.06253641029018378,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,468.75608771928995,0.06673316708229426,0.0625402943826168,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,469.1841547064435,0.06674447391688772,0.06254419650272248,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,469.6122109668418,0.06632875747976065,0.06254821769845384,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,470.040256500485,0.06700436681222707,0.06255216618440204,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,470.4682913073729,0.06773571920165176,0.06255501476200026,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,470.8963153875057,0.06711646041701984,0.0625577391311933,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,471.3243287408833,0.06667113194909578,0.06255953737582305,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,471.7523313675057,0.06664677606497597,0.06256065006693108,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
49,472.18032326737296,0.06568807339449542,0.06256163497557138,0.004850986398582405,Cu,40.849753975868225,sphere,1.0,Cu,0.7360299860592932,sphere,1.0,CuO,0.0,sphere,1.0
