spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
49,497.84020729742076,0.11628874557936343,0.11358070185223444,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,498.2675448652218,0.11518216534214057,0.11369656964610071,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,498.69487170626763,0.115234375,0.11382064213007113,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,499.1221878205583,0.11496127191194455,0.11395017762436395,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,499.54949320809374,0.11530270763614238,0.11408337417390466,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,499.97678786887406,0.1156633782967586,0.11422903027450385,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,500.4040718028992,0.1159391269523428,0.1143746320379874,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,500.8313450101691,0.11531961427577293,0.11453058759174894,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,501.25860749068386,0.11584461796975389,0.11468820085901679,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,501.6858592444434,0.11582670203359859,0.11484887260516327,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,502.11310027144776,0.1155386268190253,0.11501273285896695,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,502.540330571697,0.11577311577311578,0.11517733377895215,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,502.967550145191,0.11734595325478075,0.11534746528005595,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,503.3947589919298,0.1170539658152487,0.11551758963278669,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,503.82195711191343,0.11648540354894105,0.11569244641675595,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,504.24914450514194,0.11801715919923737,0.11586887994521887,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,504.6763211716152,0.11884388667046968,0.11604772637378168,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,505.10348711133327,0.11842105263157894,0.11623049351763808,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,505.5306423242962,0.11853245531514581,0.11641335565710877,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,505.95778681050393,0.11993608421844158,0.11660248128613614,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,506.3849205699565,0.11942244993013507,0.11679164356720807,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,506.81204360265383,0.11989277130708079,0.11698489573360064,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,507.239155908596,0.12071027693440059,0.11718045689554064,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,507.666257487783,0.12170962120517288,0.11737778806078107,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,508.0933483402148,0.1219179328541534,0.1175797737286245,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,508.5204284658914,0.12191148520228075,0.11778182675912006,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,508.9474978648129,0.12046352856629536,0.11798964732265789,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,509.3745565369791,0.11977865048197073,0.11819816626500866,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,509.8016044823902,0.1191912025540972,0.11841013185881995,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,510.2286417010461,0.11947684694238246,0.11862514197033941,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,510.6556681929468,0.11867241834668545,0.11884089868068286,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,511.08268395809233,0.11926927806077639,0.11906008612879707,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,511.5096889964827,0.11934552454282965,0.11927938286145753,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,511.93668330811784,0.12032364712023665,0.11950049314786687,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,512.3636668929978,0.11931278597945265,0.11972216362963709,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
