spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
49,465.75931846007023,0.07095435684647303,0.06673915105250952,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,466.18746053451,0.07089369708372531,0.06683167252941424,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,466.6155918821946,0.07055524397083567,0.06683426733645192,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,467.0437125031241,0.07077777777777777,0.06683683753662348,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,467.47182239729835,0.07150429537561688,0.06684010847752368,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,467.8999215647174,0.07123436650353453,0.06684330440446604,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,468.32801000538126,0.07056922248159453,0.06684680210449813,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,468.75608771928995,0.0714998218738867,0.06685039341790269,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,469.1841547064435,0.07151193633952255,0.06685399496511839,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,469.6122109668418,0.07106652587117213,0.06685770225546767,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,470.040256500485,0.07179039301310043,0.06686133402800376,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,470.4682913073729,0.07257398485891259,0.06686379902256018,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,470.8963153875057,0.07191049330394982,0.06686613380010371,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,471.3243287408833,0.07143335565974547,0.06686749798268032,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,471.7523313675057,0.0714072600696171,0.06686814390519895,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,472.18032326737296,0.07038007863695937,0.06686865586119288,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,472.60830444048497,0.0700552127314063,0.06686886429329929,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,473.03627488684185,0.0697741935483871,0.06686900166159175,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,473.46423460644354,0.070272,0.06686986758256164,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,473.89218359929004,0.06994448850118953,0.06687081219829048,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,474.32012186538134,0.06986172218730358,0.06687271970982402,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,474.74804940471745,0.06932792764696709,0.06687571045095105,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,475.1759662172984,0.06944830783495595,0.06687897895296394,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,475.60387230312415,0.06920605782469022,0.06688525072456597,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,476.03176766219474,0.06894042746703047,0.06689144532760986,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,476.45965229451014,0.06859454599940065,0.06690098085615256,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,476.88752620007034,0.06892857142857142,0.06691168271898601,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,477.31538937887535,0.06954464813719692,0.06692444494084354,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,477.74324183092523,0.0691397692420038,0.0669408807930254,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,478.17108355621986,0.06881130986728216,0.0669572312123029,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,478.59891455475935,0.06942574824573966,0.06698057913641231,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,479.02673482654365,0.06915542938254081,0.06700388514878597,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,479.45454437157275,0.0689063817824009,0.06703231788755566,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,479.88234318984667,0.06909547738693467,0.06706380608032908,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,480.31013128136544,0.06946141032759577,0.06709729738511017,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,480.737908646129,0.06884028064382997,0.0671368509677154,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,481.16567528413736,0.06888737201365187,0.06717631162965522,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,481.59343119539056,0.06851351351351351,0.06722166437349636,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,482.0211763798886,0.06889067524115755,0.06726770891699577,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,482.4489108376314,0.06908994428230299,0.0673167229978443,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,482.876634568619,0.06903980034152107,0.06736853473076466,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,483.30434757285144,0.06956748306409588,0.06742100083770439,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,483.73204985032874,0.06925465838509316,0.06747776419479873,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,484.15974140105084,0.06902041340351778,0.06753444203019184,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,484.58742222501775,0.06864342071773988,0.06759437364343109,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,485.01509232222946,0.06908169727675743,0.06765519067405609,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,485.442751692686,0.06858651911468813,0.06771733899541044,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,485.8704003363873,0.06886839481555333,0.06778147875307976,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,486.2980382533335,0.06832528778314148,0.06784563435461138,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,486.7256654435245,0.06824889326119037,0.0679122788165832,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,487.15328190696033,0.0683581361307636,0.06797884575211698,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,487.58088764364095,0.06835351089588378,0.06804655998730562,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,488.0084826535664,0.06792316926770708,0.0681148122207021,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,488.4360669367366,0.0681135225375626,0.0681832884193673,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,488.8636404931517,0.06765367760274783,0.06825240130172727,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,489.29120332281155,0.06707417420947455,0.06832143897492836,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,489.71875542571627,0.06711033274956217,0.06839057151630104,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,490.1462968018658,0.06749651000465333,0.06845964183293327,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,490.5738274512601,0.06746876446089774,0.0685275982492848,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,491.0013473738993,0.0679935572940635,0.06859465196722482,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,491.42885656978325,0.06872489383679559,0.06866121642182571,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,491.85635503891206,0.06868663856931313,0.06872591560964587,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,492.2838427812856,0.06893819334389857,0.06879053588152947,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,492.71131979690404,0.06978780734253957,0.0688547036639026,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,493.13878608576726,0.07042253521126761,0.06891870917702243,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,493.56624164787536,0.07005312084993359,0.0689832128688697,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,493.9936864832282,0.07022115174074885,0.06904834911437963,0.004703288944095554,Cu,40.55005835741758,sphere,1.0,Cu2O,0.0,sphere,CuO,chain,0.0,1.0,CuO,0.0,sphere,1.0
