spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_inc_2_material,layer_2_inc_2_shape,layer_2_inc_2_fraction,layer_2_matrix_fraction
25,534.9784469049687,0.20912298387096773,0.20361691784613808,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,535.4048512450687,0.20845353066599775,0.20430986719781316,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,535.8312448584136,0.20934065934065932,0.20500483907799774,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,536.2576277450032,0.20987715597468667,0.20571659934657066,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,536.6839999048377,0.21135311902264453,0.2064317960187327,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,537.1103613379171,0.21177338085289418,0.20715713363779273,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,537.5367120442412,0.21256015106292256,0.20789124937024042,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,537.9630520238102,0.21330192098586442,0.20863002245177822,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,538.3893812766239,0.21390489913544666,0.20938172717768969,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,538.8156998026825,0.2143087104274727,0.21013590705699134,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
